,url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank
284,http://www.nintendo.com/switch/,31,16,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,3,3,6,8,8,6,5.666666667,5.5,6.0,0,1,0,0,0,0,107,0.878504673,0.121495327,0,2,0,0.230769231,0,0.0,0,1,66.66666667,0,100.0,0.0,0,0,0,20.0,0,0,0,0,0,0,1266,9325,1394,0,0,6
285,http://werfbhiuwe.myddns.com/loipta/dssds,41,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,4,2,5,6,5,10,10,6,6.75,8.0,5.5,0,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,83,6856,988416,1,1,1
286,https://vk.youhack.info,23,15,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,7,7,0,4.5,4.5,0.0,0,0,0,0,0,0,417,0.784172662,0.215827338,0,0,0,0.044444444,0,0.022222222,0,1,97.36842105,0,29.05982906,70.94017094,0,0,0,90.90909091,0,0,0,1,1,0,15,-1,5338415,0,0,2
287,http://wiki.secondlife.com/wiki/Second_Life_Railroad/SLRR_Switch,64,19,0,2,0,0,0,0,0,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,4,4,4,10,10,8,5.75,7.0,5.333333333,0,0,0,0,0,0,146,0.945205479,0.054794521,0,0,0,0.25,0,0.25,0,0,100.0,0,25.0,75.0,0,0,0,77.27272727,0,0,0,1,1,0,279,6661,3700,0,0,6
288,http://iqfilms.com/Auth/57dfaaed925987a1c0b5f3b40e2c2b68NDM0NWMzZWNiYzdlNWNiZmE5NWI0YzQ3ZWZiYWU5NzM=/,101,11,1,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.227722772,0.0,0,0,0,0,0,1,0,1,0,0,2,0,3,2,4,7,4,75,7,75,28.66666667,7.0,39.5,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,245,5963,0,0,1,0
289,http://www.buildingtradesnetwork.com/temp/SF-Express/SF-Express/SF-Express/?login=xbizkyt@goldoflamengo.com.br,110,29,0,4,3,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,1,0,0,3,1,0,0,0,1,0,14,6,2,3,2,21,21,13,6.071428571,12.0,5.083333333,1,0,0,0,0,0,29,0.689655172,0.310344828,0,1,0,0.333333333,0,0.111111111,0,1,83.33333333,0,0.0,100.0,0,0,0,54.54545455,0,0,0,1,0,0,325,3327,0,0,1,1
290,http://pendlewitches.co.uk,26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,13,13,0,13,13,0,13.0,13.0,0.0,0,0,0,0,0,0,38,0.7105263159999999,0.289473684,0,0,0,1.454545455,0,0.0,0,0,50.0,0,27.27272727,72.72727273,0,0,0,0.0,0,0,0,1,0,0,290,7380,0,0,0,4
291,http://www.arcanelegendsgame.com/,33,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,129,0.80620155,0.19379845,0,1,0,0.32,0,0.08,0,1,91.30434783,0,100.0,0.0,0,0,0,34.375,0,0,0,1,1,0,665,-1,1120148,0,0,4
292,https://wh494528.ispot.cc/index.php?email=daesankh@hanmail.net,62,17,0,4,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.096774194,0.352941176,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,5,3,8,8,8,5.5,6.5,5.166666667,0,0,0,0,0,0,154,0.948051948,0.051948052,0,0,0,0.625,0,0.125,0,0,100.0,0,100.0,0.0,0,0,0,60.0,0,0,0,1,1,0,91,-1,124276,0,0,0
293,https://support-appleld.com.secureupdate.duilawyeryork.com/ap/cd737bdbe3468f3?cmd=_update&dispatch=cd737bdbe3468f374&locale=_US,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.141732283,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0
294,http://www.tutorialspoint.com/javascript/javascript_switch_case.htm,67,22,0,3,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,7,3,3,3,3,14,14,10,7.142857143,8.5,6.6,0,0,0,0,0,0,126,0.944444444,0.055555556,0,0,0,0.0,0,0.0,0,0,66.66666667,0,100.0,0.0,0,0,0,91.52542373,0,0,0,0,1,0,70,5044,380,0,0,5
295,http://fairfurlong.schooljotter2.com/,37,29,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.027027027,0.034482759,0,0,0,0,0,2,0,0,0,0,1,0,2,2,11,11,0,13,13,0,12.0,12.0,0.0,0,0,0,0,0,0,110,0.918181818,0.081818182,0,1,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,66.66666667,0,0,0,1,1,0,188,3100,249619,0,0,0
296,https://www.downloadsarab.com/,30,21,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,34,0.852941176,0.147058824,0,0,0,0.2,0,0.0,0,0,90.90909091,0,0.0,0.0,0,0,0,86.20689655,0,0,0,1,1,0,151,1309,542841,0,0,2
297,http://test104689.test-account.com/AT&T/AT&T-Login.htm,54,27,0,3,2,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.111111111,0.222222222,0,0,0,0,0,3,1,0,1,0,2,0,9,1,1,4,1,10,10,5,3.888888889,7.0,2.333333333,1,0,0,0,0,0,27,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,304,6635,0,0,1,0
298,http://www.cityu.edu.hk/,24,16,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,233,0.978540773,0.021459227,0,0,0,0.0,0,0.0,0,0,100.0,0,97.5,2.5,0,0,0,63.63636364,0,0,0,1,1,0,0,-1,26630,0,0,5
299,https://www.liesegang-partner.com,33,25,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,0,9,9,0,6.333333333,6.333333333,0.0,0,0,0,0,0,0,29,0.793103448,0.206896552,0,0,0,0.0,0,0.166666667,0,0,80.0,0,100.0,0.0,0,0,0,37.5,0,0,0,1,0,0,107,1720,1257570,0,0,2
300,http://en.community.dell.com/support-forums/network-internet-wireless/f/3324/t/19666633,87,21,1,3,3,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,1,0.137931034,0.0,0,0,0,1,0,3,1,0,0,0,3,0,12,12,1,2,1,9,9,8,5.416666667,5.0,5.555555556,0,1,0,0,0,0,104,0.913461538,0.086538462,0,1,0,0.333333333,0,0.0,0,1,62.5,0,100.0,0.0,0,0,0,83.33333333,0,0,0,0,0,0,1582,11566,374,0,1,6
301,http://shadetreetechnology.com/V4/validation/7d12675bcba7b7f2db03167074656b8f,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.285714286,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,87,5756,0,0,1,2
302,http://searchwindevelopment.techtarget.com/definition/ISP,57,35,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,4,0,3,10,3,20,20,10,10.75,15.0,6.5,0,0,0,0,0,0,91,0.571428571,0.428571429,0,1,0,0.051282051,0,0.102564103,0,1,52.94117647,0,6.666666667,93.33333333,0,0,0,65.85365854,0,0,0,1,0,0,134,7615,2188,0,0,5
303,https://www.youtube.com/channel/UCLSjw7g5U48jgtjaeyjfwjQ,56,15,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.071428571,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,7,24,7,24,10.25,5.0,15.5,0,1,0,0,0,0,39,0.564102564,0.435897436,0,0,0,0.0,0,0.0,0,1,70.58823529,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,204,5640,2,0,1,10
304,http://www.ijarcsse.com/docs/papers/April2012/Volume_2_issue_4/V2I40085.pdf,75,16,0,3,0,0,0,0,0,0,3,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.16,0.0,0,0,0,0,0,3,0,0,0,0,1,0,11,6,1,3,1,9,8,9,4.909090909,5.5,4.777777778,1,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,137,3150,715511,0,1,5
305,http://intersong-lyrics.blogspot.com,36,29,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,6,6,0,9,9,0,7.666666667,7.666666667,0.0,0,1,0,0,0,0,224,0.357142857,0.642857143,0,3,0,0.5902777779999999,0,0.006944444,1,1,17.64705882,0,3.03030303,96.96969697,0,0,0,38.7755102,0,0,0,1,1,0,370,7299,1229372,0,0,5
306,http://www.marcelo.it/wp-includes/js/tinymce/de-de/1und1,56,14,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.035714286,0.0,0,0,0,0,0,2,1,0,0,0,1,0,9,3,2,3,2,8,7,8,4.222222222,5.0,4.0,3,0,0,0,0,0,24,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,196,3821,0,0,1,1
307,http://sevenknust.tumblr.com,28,21,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,10,10,0,8.0,8.0,0.0,0,1,0,0,0,0,14,0.857142857,0.142857143,0,0,0,0.5,0,0.0,0,0,75.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1048,5160,0,0,1,8
308,http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&f=mailcenter,68,17,0,3,1,0,1,1,0,2,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,5,1,3,1,10,9,10,4.8,6.0,4.5,1,0,0,0,0,0,2,0.5,0.5,0,0,0,2.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,261,7409,4044493,0,0,2
309,https://en.wikipedia.org/wiki/Multiprotocol_Label_Switching,59,16,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,4,13,9,13,7.0,5.5,7.75,0,1,0,0,0,0,495,0.919191919,0.0808080809999999,0,0,0,0.5,0,0.025,0,0,100.0,0,100.0,0.0,0,0,0,73.33333333,0,0,0,0,1,0,902,7133,12,0,0,7
310,http://shadetreetechnology.com/V4/validation/cbad27e4a7e40a3f90d485c275671da5,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.25974026,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,76,5767,0,0,1,2
311,https://dl.ubnt.com/datasheets/fiber/U_Fiber_Modules_FiberCable_DS.pdf,70,11,0,3,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,10,1,1,2,1,10,4,10,4.9,3.0,5.375,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,2298,5736,30597,0,0,5
312,http://fromthreelogin.co.uk,27,20,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,14,14,0,14,14,0,14.0,14.0,0.0,1,0,0,0,0,0,125,0.208,0.792,0,0,0,0.141414141,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,364,1,0,0,1,0
313,https://xtronbikewear.co.uk/dhl_topscript/source/index.php?email=vamsidhar.nookala@iifl.com,91,19,0,5,0,1,1,0,0,1,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,2,3,13,3,13,13,9,6.090909091,13.0,5.4,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,1,1,0,0,562,899,0,0,1,0
314,https://andreacostafisio.com.br/wp-content/plugins/adob/login.php?cmd=login_submit&amp;id=9c127b2a76a05cb1ee8818971b2032049c127b2a76a05cb1ee8818971b203204&amp;session=9c127b2a76a05cb1ee8818971b2032049c127b2a76a05cb1ee8818971b203204,231,23,1,3,1,0,1,2,0,3,1,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0.398268398,0.0,0,0,0,0,0,3,1,0,0,0,0,0,14,9,2,16,2,64,16,64,14.5,16.0,14.38461538,5,0,0,0,0,0,15,0.933333333,0.066666667,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,85.71428571,0,0,0,1,0,0,63,-1,0,0,1,0
315,https://www.mclaughlin.com/,27,18,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,40,0.1,0.9,0,1,0,0.0,0,0.055555556,0,1,0.0,0,0.0,100.0,0,0,0,44.44444444,0,0,0,0,1,0,399,-1,4775526,0,0,5
316,https://www.youtube.com/watch?v=s7pEhVMSn5A,43,15,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.046511628,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,3,1,3,1,11,7,11,5.4,5.0,5.666666667,0,1,0,0,0,0,52,0.557692308,0.442307692,0,0,0,0.0,0,0.0,0,1,65.21739129999999,0,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,208,5636,2,0,0,10
317,https://yogamma.com.tr/usa.html,31,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,7,3,7,7,4,4.666666667,7.0,3.5,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,0,316,4853199,0,1,0
318,http://www.stat.berkeley.edu/~hhuang/STAT141/Lecture-FDR.pdf,60,21,0,4,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,0,0,1,0.05,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,4,3,3,3,8,8,7,5.25,5.0,5.4,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,0,12873,1943,0,0,5
319,https://ru.wikipedia.org/wiki/SQL_Server_Management_Studio,58,16,0,2,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,2,2,3,10,9,10,5.714285714,5.5,5.8,0,1,0,0,0,0,156,0.942307692,0.057692308,0,0,0,0.5555555560000001,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,35.71428571,0,0,0,1,1,0,905,7130,12,0,0,7
320,http://nbtes.simply-winspace.it/fr-fr-v1/Account/Laptop/Sign-In.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&dispatched=39&id=823916409,134,24,1,3,4,0,1,2,0,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.21641791,0.0,0,0,0,0,0,3,1,0,0,0,0,0,17,3,2,5,2,32,8,32,6.352941176,6.333333333,6.357142857,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,272,3381,0,0,1,0
321,http://www.donplitka.in.ua/includes/js/up/aicces/myaccount,58,19,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,5,2,3,2,9,9,9,5.571428571,6.0,5.4,3,0,0,0,0,0,26,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,253,2668,0,0,1,0
322,https://www.horstmicket.com/images/img/,39,19,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,4,3,3,3,3,11,11,6,5.75,7.0,4.5,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,267,3386,0,0,1,2
323,http://www.unitedbankofindia.com/uploads/e-bankFAQs.pdf,55,25,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,6,3,1,3,1,17,17,8,6.5,10.0,4.75,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,2711,7516,38038,0,0,4
324,https://www.outcoast.com/,25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,35,0.428571429,0.571428571,0,1,0,0.05,0,0.0,1,1,50.0,0,33.33333333,66.66666667,0,0,0,13.33333333,0,0,0,0,0,0,146,1314,3926702,0,0,3
325,http://www.dictionary.com/browse/sessions,41,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,6,10,10,8,6.75,6.5,7.0,0,0,0,0,0,0,120,0.7666666670000001,0.233333333,0,0,0,0.357142857,0,0.0,0,0,90.47619048,0,0.0,100.0,0,0,0,24.24242424,0,0,0,0,0,0,294,9204,690,0,0,6
326,http://yahoo.digitalmktg.com.hk/yahoostore/launch/?src=ys_sb,60,24,0,3,0,0,1,0,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,7,2,2,5,2,11,11,10,5.571428571,8.0,4.6,0,0,0,0,0,0,421,0.180522565,0.819477435,0,12,0,0.107246377,0,0.005797101,1,1,21.73913043,0,0.0,100.0,0,0,0,19.13357401,0,0,0,1,1,0,1802,-1,837228,0,1,0
327,http://1rgrkuqdgs1uet9s5xnxjjsbp.designmysite.pro/,50,42,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.08,0.095238095,0,0,0,0,0,2,0,0,0,0,1,0,2,1,12,12,0,25,25,0,18.5,18.5,0.0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,1705,1581,6331231,0,1,0
328,http://pfam.xfam.org/,21,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,4,0,4,4,0,4.0,4.0,0.0,0,0,0,0,0,0,82,0.87804878,0.12195122,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,16.66666667,0,0,0,1,0,0,615,3036,525784,0,0,3
329,http://www.dataforce.co.uk/wp-content/plugins/jpprnvv/Nachprufung/index.php?mail=oa@stadt.nuernberg.de,102,19,0,6,1,1,1,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,14,5,2,3,2,11,9,11,5.428571429,6.0,5.333333333,3,0,0,0,0,2,21,0.761904762,0.238095238,0,0,0,0.0,0,0.0,0,1,81.81818182,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,202,8756,0,0,1,2
330,http://www.kundaliniyogauruguay.com/,36,28,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,20,20,0,11.5,11.5,0.0,0,0,0,0,0,0,92,0.956521739,0.043478261,0,0,0,0.25,0,0.0,0,0,92.30769231,0,100.0,0.0,0,0,0,62.5,0,0,0,1,1,0,102,4280,0,0,0,1
331,http://www.livesoccertv.com/channels/fox-sports-go-usa/,55,20,0,2,3,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,5,2,3,2,12,12,8,5.285714286,7.5,4.4,0,0,0,0,0,0,291,0.9003436429999999,0.099656357,0,0,0,0.103448276,0,0.172413793,1,0,30.0,0,100.0,0.0,0,0,0,22.22222222,0,0,0,1,1,0,91,5657,11681,0,0,5
332,http://grupwasekolah.000webhostapp.com/login.php,48,31,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0625,0.096774194,0,0,0,0,0,3,0,0,0,0,0,0,4,4,3,13,3,13,13,5,8.5,13.0,4.0,1,0,0,0,0,0,33,0.272727273,0.727272727,0,0,0,0.125,0,0.166666667,0,0,66.66666667,0,50.0,50.0,0,0,0,4.347826087,0,0,0,1,1,0,644,1547,4639,0,1,2
333,http://www.audio-transcoder.com/how-to-convert-mp3-files-to-wav,63,24,0,2,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.015873016,0.0,0,0,0,0,0,2,1,0,0,0,0,0,10,3,2,3,2,10,10,7,4.3,6.0,3.571428571,0,0,0,0,0,0,84,0.928571429,0.071428571,0,0,0,0.833333333,0,0.0,0,0,66.66666667,0,90.0,10.0,0,0,0,71.42857143,0,0,0,1,1,0,286,-1,853259,0,0,3
334,http://picturehere.webcindario.com/app/facebook.com/?lang=pl&key=MOCnTdUnhbJmjrEG80KAsbN7eQiAIw11GOoFr2TqQc1qxepEEDuOBVTY39YkejQLPGSTEDf6b6cZEfKgwuj986BpZnPlJlYPXZLi11U5FLKwbzpzn20Ri0c7K53i6hT11QEQEbwASZkEoYubA5jegRJ2gIEqKngopDkJ0neBjv47RSaeOFecPu0RVMRRL9Eyyo8dla9J,265,27,1,3,0,0,1,1,0,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.132075472,0.0,0,0,1,0,0,3,0,0,0,0,0,0,9,10,2,11,2,200,11,200,27.22222222,11.0,31.85714286,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3
335,http://www.abbreviations.com/Packet%20analyzer,46,21,0,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,0,0,0,1,0.043478261,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,4,3,3,6,13,13,10,8.0,8.0,8.0,0,0,0,0,0,0,190,0.6315789470000001,0.368421053,0,2,0,0.0,0,0.0,0,1,61.11111111,0,100.0,0.0,0,0,0,10.60606061,0,0,0,1,1,0,1865,6900,11507,0,1,5
336,https://aquiferchidet.com/.jus/sbc/sbc/sbcglobal.net.htm,56,17,0,4,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,7,0,3,13,3,13,13,9,5.285714286,13.0,4.0,0,0,0,0,0,0,23,0.173913043,0.826086957,0,3,0,0.105263158,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,60.0,0,0,0,1,0,0,329,36,0,0,1,0
337,http://www.chqryurim.co.kr/asapro/photo/display/configfile/c/comcast.php,72,19,0,4,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,0,0,3,0,1,0,0,0,0,9,3,1,3,1,10,9,10,5.666666667,6.0,5.571428571,0,0,0,0,0,0,5,0.4,0.6,0,0,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,227,2695,0,0,1,0
